"id","X","harmed_group","treatment","outcome","p_control","p_treatment","true_CATE"
511,-1.9498067778539,0,0,0,0.1,0.1,0
512,-0.478166572775027,0,1,1,0.1,0.1,0
513,-0.340091520324978,0,1,0,0.1,0.1,0
514,-0.856799653187935,0,0,0,0.1,0.1,0
515,1.25251743938231,1,0,0,0.1,0.06,-0.04
516,0.306953229716908,0,1,0,0.1,0.1,0
517,-0.0735906615001006,0,0,0,0.1,0.1,0
518,0.893675855841501,1,0,0,0.1,0.06,-0.04
519,-0.741329769430291,0,1,0,0.1,0.1,0
520,2.10146032857666,1,0,1,0.1,0.06,-0.04
521,-1.63784407113684,0,1,1,0.1,0.1,0
522,0.339704193752256,0,1,0,0.1,0.1,0
523,0.117926056638956,0,0,0,0.1,0.1,0
524,0.198092791848923,0,1,0,0.1,0.1,0
525,-0.539804797304012,0,0,0,0.1,0.1,0
526,-0.478005990214245,0,0,0,0.1,0.1,0
527,0.403370193471666,0,0,0,0.1,0.1,0
528,0.331631956500788,0,0,0,0.1,0.1,0
529,1.48573308963077,1,1,1,0.1,0.06,-0.04
530,-0.0640467359804429,0,0,0,0.1,0.1,0
531,0.0161045884259997,0,1,0,0.1,0.1,0
532,0.567348726660265,0,1,0,0.1,0.1,0
533,-0.0425849223393309,0,1,0,0.1,0.1,0
534,-1.75004145632018,0,1,0,0.1,0.1,0
535,-1.76559095381913,0,0,0,0.1,0.1,0
536,1.40612035843768,1,1,0,0.1,0.06,-0.04
537,0.857748929481455,1,0,0,0.1,0.06,-0.04
538,-0.970434184417905,0,0,0,0.1,0.1,0
539,-0.0694710508412113,0,0,0,0.1,0.1,0
540,-0.651901564106489,0,0,0,0.1,0.1,0
541,0.223980697505624,0,0,0,0.1,0.1,0
542,1.57262341163953,1,1,0,0.1,0.06,-0.04
543,-0.199856075758952,0,1,0,0.1,0.1,0
544,-0.095649325910976,0,1,0,0.1,0.1,0
545,-1.91780946698865,0,1,0,0.1,0.1,0
546,-0.970790096305458,0,0,0,0.1,0.1,0
547,1.02715058564656,1,1,0,0.1,0.06,-0.04
548,0.70919018901499,1,0,0,0.1,0.06,-0.04
549,-0.703687216312016,0,1,0,0.1,0.1,0
550,1.53929747067148,1,1,0,0.1,0.06,-0.04
551,-0.356633956219923,0,0,1,0.1,0.1,0
552,1.78160766604871,1,1,0,0.1,0.06,-0.04
553,-2.66649141490965,0,1,1,0.1,0.1,0
554,-1.20952774486946,0,1,0,0.1,0.1,0
555,-0.630700751035197,0,0,0,0.1,0.1,0
556,-1.35876474269538,0,0,0,0.1,0.1,0
557,-1.37165734508549,0,1,0,0.1,0.1,0
558,-0.564367735707172,0,0,0,0.1,0.1,0
559,-0.358473074264738,0,0,1,0.1,0.1,0
560,0.110135315612147,0,0,0,0.1,0.1,0
561,-0.483784718564064,0,1,1,0.1,0.1,0
562,-1.51429458421144,0,1,0,0.1,0.1,0
563,0.340834470855858,0,1,0,0.1,0.1,0
564,-1.54018053644529,0,1,0,0.1,0.1,0
565,0.855720510174938,1,0,1,0.1,0.06,-0.04
566,-0.00834010590971881,0,0,0,0.1,0.1,0
567,-0.574518935400957,0,1,0,0.1,0.1,0
568,1.21903137336299,1,0,0,0.1,0.06,-0.04
569,-0.984381456294007,0,0,1,0.1,0.1,0
570,-1.68889046375109,0,1,0,0.1,0.1,0
571,1.4024535742892,1,1,0,0.1,0.06,-0.04
572,0.333358191587633,0,1,0,0.1,0.1,0
573,0.467558218058308,0,0,0,0.1,0.1,0
574,1.07931610714406,1,1,0,0.1,0.06,-0.04
575,0.692854327743244,1,0,0,0.1,0.06,-0.04
576,0.345174830343436,0,1,0,0.1,0.1,0
577,-0.283618341438332,0,1,0,0.1,0.1,0
578,0.722154493138648,1,1,1,0.1,0.06,-0.04
579,-0.305466787854976,0,0,0,0.1,0.1,0
580,-0.785459438978361,0,0,0,0.1,0.1,0
581,0.35557651896918,0,0,0,0.1,0.1,0
582,-1.67696662493155,0,0,0,0.1,0.1,0
583,-0.267084637134368,0,1,0,0.1,0.1,0
584,-0.34492957989654,0,0,0,0.1,0.1,0
585,0.140433179692987,0,0,0,0.1,0.1,0
586,-1.27591837657154,0,0,0,0.1,0.1,0
587,-2.17552488551323,0,0,0,0.1,0.1,0
588,1.054691886832,1,1,1,0.1,0.06,-0.04
589,0.626776442675712,0,0,0,0.1,0.1,0
590,-0.232715788542012,0,1,0,0.1,0.1,0
591,-0.0982067290434543,0,1,0,0.1,0.1,0
592,0.648525181242107,0,0,0,0.1,0.1,0
593,-1.42320419452407,0,1,0,0.1,0.1,0
594,0.685419708977378,1,0,0,0.1,0.06,-0.04
595,0.953301839042503,1,0,0,0.1,0.06,-0.04
596,-1.27924710078425,0,0,0,0.1,0.1,0
597,2.34043326516751,1,1,0,0.1,0.06,-0.04
598,0.671292844415069,0,1,0,0.1,0.1,0
599,-1.60081148999515,0,1,0,0.1,0.1,0
600,-0.644459854750195,0,1,0,0.1,0.1,0
601,0.1568813623247,0,1,0,0.1,0.1,0
602,1.71886845588873,1,1,0,0.1,0.06,-0.04
603,-1.91758960215353,0,1,1,0.1,0.1,0
604,-1.41650552824686,0,0,0,0.1,0.1,0
605,1.33426771307129,1,1,0,0.1,0.06,-0.04
606,0.336418744542322,0,0,0,0.1,0.1,0
607,-0.683688372198918,0,1,0,0.1,0.1,0
608,-0.039526666144631,0,1,0,0.1,0.1,0
609,0.190732298307059,0,1,0,0.1,0.1,0
610,-1.26246472410495,0,1,0,0.1,0.1,0
611,2.10041407886449,1,0,0,0.1,0.06,-0.04
612,-0.418019322037089,0,0,0,0.1,0.1,0
613,-0.362432469586545,0,1,0,0.1,0.1,0
614,-1.01404630182967,0,0,0,0.1,0.1,0
615,-1.54876093678924,0,1,1,0.1,0.1,0
616,-0.320880301828159,0,0,0,0.1,0.1,0
617,-0.743592562672999,0,0,1,0.1,0.1,0
618,-0.39537652468381,0,0,0,0.1,0.1,0
619,-1.34533004204758,0,1,0,0.1,0.1,0
620,-0.596694678065208,0,1,0,0.1,0.1,0
621,1.18808231450229,1,0,0,0.1,0.06,-0.04
622,-0.725759933027242,0,1,1,0.1,0.1,0
623,1.2107128048825,1,0,0,0.1,0.06,-0.04
624,-1.45162430363099,0,0,0,0.1,0.1,0
625,1.07449632491361,1,0,0,0.1,0.06,-0.04
626,-1.10006920624711,0,1,0,0.1,0.1,0
627,0.369072290579615,0,0,0,0.1,0.1,0
628,-1.0713559295755,0,1,0,0.1,0.1,0
629,0.105237770226594,0,1,0,0.1,0.1,0
630,0.382535755775857,0,0,0,0.1,0.1,0
631,0.200818214425375,0,1,0,0.1,0.1,0
632,0.257711394746782,0,0,0,0.1,0.1,0
633,-1.1503825134251,0,1,0,0.1,0.1,0
634,0.308557779780073,0,0,0,0.1,0.1,0
635,-1.22019268123014,0,0,0,0.1,0.1,0
636,-0.79254368419788,0,0,0,0.1,0.1,0
637,-0.535040942603658,0,1,0,0.1,0.1,0
638,1.18017774723794,1,0,0,0.1,0.06,-0.04
639,0.242113284567588,0,0,0,0.1,0.1,0
640,1.17037951801778,1,1,0,0.1,0.06,-0.04
641,-0.204683002095273,0,0,0,0.1,0.1,0
642,-1.11290838753836,0,0,0,0.1,0.1,0
643,0.150697822014582,0,1,0,0.1,0.1,0
644,1.03676408354056,1,1,0,0.1,0.06,-0.04
645,-1.94288694848895,0,1,0,0.1,0.1,0
646,0.60425206211411,0,0,0,0.1,0.1,0
647,0.822778766166937,1,0,0,0.1,0.06,-0.04
648,-0.966607683101544,0,0,0,0.1,0.1,0
649,0.467024289115768,0,1,0,0.1,0.1,0
650,0.548223063301141,0,1,0,0.1,0.1,0
651,-0.693908975201908,0,1,1,0.1,0.1,0
652,-0.790037906942452,0,0,0,0.1,0.1,0
653,0.887824225529997,1,1,0,0.1,0.06,-0.04
654,-0.324167027338558,0,0,1,0.1,0.1,0
655,-1.48814964003844,0,1,0,0.1,0.1,0
656,-0.923447032947326,0,0,0,0.1,0.1,0
657,-0.914257416501148,0,1,0,0.1,0.1,0
658,-0.0613047915134673,0,1,0,0.1,0.1,0
659,-0.321244029290606,0,0,0,0.1,0.1,0
660,-2.30874524165794,0,1,0,0.1,0.1,0
661,0.120295402041753,0,1,0,0.1,0.1,0
662,0.399034450507209,0,0,0,0.1,0.1,0
663,0.508268838450402,0,0,0,0.1,0.1,0
664,0.674801512861084,1,0,0,0.1,0.06,-0.04
665,1.07782800364143,1,0,0,0.1,0.06,-0.04
666,-1.56114443967952,0,1,0,0.1,0.1,0
667,-0.15073624816981,0,1,0,0.1,0.1,0
668,-1.30544582738887,0,1,0,0.1,0.1,0
669,0.997280164990681,1,0,0,0.1,0.06,-0.04
670,1.42037257333982,1,0,0,0.1,0.06,-0.04
671,-0.687960534224127,0,0,0,0.1,0.1,0
672,1.11825953556757,1,0,0,0.1,0.06,-0.04
673,-0.572265448615977,0,1,1,0.1,0.1,0
674,0.680535989701664,1,0,0,0.1,0.06,-0.04
675,-0.791687787821629,0,1,0,0.1,0.1,0
676,-0.0321187755204592,0,0,0,0.1,0.1,0
677,-0.761275612765393,0,1,0,0.1,0.1,0
678,2.90864575963029,1,1,0,0.1,0.06,-0.04
679,0.907905312600854,1,1,1,0.1,0.06,-0.04
680,0.297519207346402,0,1,0,0.1,0.1,0
681,-1.61684130503239,0,0,0,0.1,0.1,0
682,-0.196518489563816,0,1,0,0.1,0.1,0
683,-0.0563656995512497,0,0,0,0.1,0.1,0
684,-0.154736690037365,0,0,0,0.1,0.1,0
685,-0.463113785357965,0,1,0,0.1,0.1,0
686,0.065780553363329,0,0,0,0.1,0.1,0
687,1.15429046838889,1,0,0,0.1,0.06,-0.04
688,1.09061191344559,1,1,0,0.1,0.06,-0.04
689,0.553730335264214,0,0,0,0.1,0.1,0
690,0.708741522599517,1,1,0,0.1,0.06,-0.04
691,0.688841538042776,1,0,0,0.1,0.06,-0.04
692,-0.190850419258877,0,1,0,0.1,0.1,0
693,2.225807963002,1,0,1,0.1,0.06,-0.04
694,-0.0536440498878991,0,0,0,0.1,0.1,0
695,-0.432418733515319,0,1,0,0.1,0.1,0
696,-2.40000615158054,0,0,0,0.1,0.1,0
697,0.174878217728485,0,1,0,0.1,0.1,0
698,-0.506254544856433,0,0,0,0.1,0.1,0
699,-0.0743214104170758,0,1,0,0.1,0.1,0
700,0.678797978728574,1,1,0,0.1,0.06,-0.04
701,-0.594941970819711,0,1,0,0.1,0.1,0
702,-1.16663367052136,0,1,0,0.1,0.1,0
703,-1.57655328872441,0,0,0,0.1,0.1,0
704,-0.126658025324298,0,0,1,0.1,0.1,0
705,0.972614888976378,1,0,0,0.1,0.06,-0.04
706,-0.664141980388675,0,0,0,0.1,0.1,0
707,0.318474867673849,0,0,1,0.1,0.1,0
708,-0.411707043413426,0,1,1,0.1,0.1,0
709,-0.83242116850604,0,0,0,0.1,0.1,0
710,0.417519325731291,0,0,0,0.1,0.1,0
711,-0.304796052971649,0,1,0,0.1,0.1,0
712,-0.576319682671231,0,1,0,0.1,0.1,0
713,1.35126434284546,1,1,0,0.1,0.06,-0.04
714,-1.00148691159896,0,1,0,0.1,0.1,0
715,0.5615199811563,0,1,0,0.1,0.1,0
716,-0.94206463650679,0,1,0,0.1,0.1,0
717,0.422114055885932,0,0,0,0.1,0.1,0
718,1.50446500618288,1,1,0,0.1,0.06,-0.04
719,0.729368230475723,1,0,0,0.1,0.06,-0.04
720,1.31786894998138,1,1,0,0.1,0.06,-0.04
721,-0.826846277364849,0,1,0,0.1,0.1,0
722,0.0165106817431406,0,0,0,0.1,0.1,0
723,0.470098999523877,0,1,0,0.1,0.1,0
724,-0.820336478897309,0,0,0,0.1,0.1,0
725,0.59872977846119,0,1,0,0.1,0.1,0
726,-0.859962279303473,0,0,0,0.1,0.1,0
727,0.132027583128402,0,1,0,0.1,0.1,0
728,-1.29569380476662,0,1,0,0.1,0.1,0
729,1.26520060045719,1,0,1,0.1,0.06,-0.04
730,1.09799870191213,1,0,0,0.1,0.06,-0.04
731,-0.716884880927819,0,0,1,0.1,0.1,0
732,0.19296610002147,0,0,0,0.1,0.1,0
733,0.113094616989698,0,1,0,0.1,0.1,0
734,-0.0506392964185261,0,1,0,0.1,0.1,0
735,0.788793968311627,1,1,0,0.1,0.06,-0.04
736,0.176104930153738,0,1,0,0.1,0.1,0
737,1.1855101837619,1,1,0,0.1,0.06,-0.04
738,0.75958935772623,1,1,0,0.1,0.06,-0.04
739,0.185108495331274,0,0,0,0.1,0.1,0
740,0.945209655537238,1,1,0,0.1,0.06,-0.04
741,0.693577992107957,1,0,0,0.1,0.06,-0.04
742,0.898370805875616,1,0,0,0.1,0.06,-0.04
743,-0.425057083508407,0,0,0,0.1,0.1,0
744,0.159837151583857,0,0,0,0.1,0.1,0
745,0.548787082827108,0,1,1,0.1,0.1,0
746,-0.687707717434779,0,1,0,0.1,0.1,0
747,-1.23357411464154,0,0,0,0.1,0.1,0
748,0.633396319413671,0,0,0,0.1,0.1,0
749,-0.1715670001942,0,0,0,0.1,0.1,0
750,0.0547773157195783,0,1,0,0.1,0.1,0
751,0.997696707864113,1,1,0,0.1,0.06,-0.04
752,0.281269180559829,0,0,0,0.1,0.1,0
753,0.0691840606594242,0,0,0,0.1,0.1,0
754,-0.66793283165584,0,1,0,0.1,0.1,0
755,-1.67046262577572,0,0,0,0.1,0.1,0
756,0.235743100577669,0,0,0,0.1,0.1,0
757,-0.651161273720141,0,0,1,0.1,0.1,0
758,-1.48222660278702,0,1,0,0.1,0.1,0
759,1.29275313867079,1,1,0,0.1,0.06,-0.04
760,-0.116701462164432,0,1,0,0.1,0.1,0
761,0.330504967489487,0,1,1,0.1,0.1,0
762,-0.779245570162604,0,0,1,0.1,0.1,0
763,0.160200393312673,0,1,0,0.1,0.1,0
764,2.07160672672479,1,1,0,0.1,0.06,-0.04
765,-1.79715572514179,0,0,0,0.1,0.1,0
766,-0.202316714863464,0,1,1,0.1,0.1,0
767,1.22506519176062,1,0,1,0.1,0.06,-0.04
768,0.725893520000425,1,1,1,0.1,0.06,-0.04
769,0.45752975536268,0,0,0,0.1,0.1,0
770,0.236642541004908,0,0,0,0.1,0.1,0
771,0.48373120625458,0,0,0,0.1,0.1,0
772,1.50041709994365,1,1,0,0.1,0.06,-0.04
773,-0.190976052892574,0,0,1,0.1,0.1,0
774,1.33315046871224,1,1,0,0.1,0.06,-0.04
775,1.34683802972226,1,0,0,0.1,0.06,-0.04
776,0.357706912090723,0,0,0,0.1,0.1,0
777,-0.0559583229196308,0,0,0,0.1,0.1,0
778,0.503635046730291,0,1,0,0.1,0.1,0
779,-0.163481257262574,0,0,0,0.1,0.1,0
780,0.45078116223481,0,0,0,0.1,0.1,0
781,0.17665673509508,0,0,0,0.1,0.1,0
782,1.46764148523469,1,0,0,0.1,0.06,-0.04
783,-0.500729792004362,0,0,0,0.1,0.1,0
784,-1.65919475295978,0,0,0,0.1,0.1,0
785,-0.614517570529484,0,1,0,0.1,0.1,0
786,0.796312195468019,1,0,0,0.1,0.06,-0.04
787,1.16176761594922,1,0,0,0.1,0.06,-0.04
788,0.244501904367454,0,0,0,0.1,0.1,0
789,0.103809432462026,0,0,1,0.1,0.1,0
790,0.36003946899448,0,1,0,0.1,0.1,0
791,-0.0689833736907995,0,0,0,0.1,0.1,0
792,-0.441436291165609,0,0,1,0.1,0.1,0
793,0.374182700772044,0,1,0,0.1,0.1,0
794,0.685984493731845,1,1,0,0.1,0.06,-0.04
795,-1.011028938814,0,1,0,0.1,0.1,0
796,-0.333502019009653,0,1,0,0.1,0.1,0
797,0.379583684525357,0,1,0,0.1,0.1,0
798,0.814396803976255,1,1,0,0.1,0.06,-0.04
799,-2.39086396872918,0,0,0,0.1,0.1,0
800,-0.0175342000805657,0,1,0,0.1,0.1,0
801,-0.859725564428508,0,0,0,0.1,0.1,0
802,-0.245651479868247,0,1,1,0.1,0.1,0
803,-0.145973020608763,0,1,1,0.1,0.1,0
804,0.525945224173601,0,0,0,0.1,0.1,0
805,0.91450722144358,1,1,0,0.1,0.06,-0.04
806,-0.591879577018396,0,1,1,0.1,0.1,0
807,-0.570865442929612,0,0,0,0.1,0.1,0
808,-0.457802996492514,0,1,0,0.1,0.1,0
809,0.13505446218917,0,1,0,0.1,0.1,0
810,0.581393441826229,0,0,0,0.1,0.1,0
811,-2.40567783699197,0,0,0,0.1,0.1,0
812,-1.72737464357824,0,1,0,0.1,0.1,0
813,-1.02244244888053,0,1,0,0.1,0.1,0
814,-0.250194650676543,0,1,0,0.1,0.1,0
815,-1.5527299074456,0,1,0,0.1,0.1,0
816,0.350308128153921,0,1,0,0.1,0.1,0
817,0.15661170452568,0,0,0,0.1,0.1,0
818,0.485444228675199,0,1,0,0.1,0.1,0
819,1.10164159661019,1,0,0,0.1,0.06,-0.04
820,-1.55606983896809,0,1,0,0.1,0.1,0
821,-0.243203307129363,0,0,0,0.1,0.1,0
822,-0.972883560477038,0,0,0,0.1,0.1,0
823,1.49473987298304,1,1,0,0.1,0.06,-0.04
824,0.265793536990176,0,1,0,0.1,0.1,0
825,1.03371455338495,1,1,0,0.1,0.06,-0.04
826,0.515993172004112,0,0,0,0.1,0.1,0
827,-0.0569941520036839,0,1,0,0.1,0.1,0
828,-0.646077431431878,0,1,0,0.1,0.1,0
829,0.877024120837438,1,0,0,0.1,0.06,-0.04
830,1.44849069479072,1,1,0,0.1,0.06,-0.04
831,-0.0359014278101138,0,0,0,0.1,0.1,0
832,-0.863164680619511,0,0,0,0.1,0.1,0
833,-1.16296800631322,0,0,1,0.1,0.1,0
834,0.607091911615164,0,1,0,0.1,0.1,0
835,-1.13438684760703,0,1,0,0.1,0.1,0
836,1.31032403952114,1,1,0,0.1,0.06,-0.04
837,0.937325909746422,1,0,0,0.1,0.06,-0.04
838,-1.61623943300373,0,1,1,0.1,0.1,0
839,-1.35364330318226,0,0,0,0.1,0.1,0
840,0.251242229675812,0,0,0,0.1,0.1,0
841,1.36376028612371,1,1,0,0.1,0.06,-0.04
842,0.249222590221718,0,0,0,0.1,0.1,0
843,0.741288825841015,1,1,0,0.1,0.06,-0.04
844,-0.0244522924356606,0,1,0,0.1,0.1,0
845,1.35165035669055,1,1,0,0.1,0.06,-0.04
846,2.46421535897542,1,0,0,0.1,0.06,-0.04
847,-1.01496686992163,0,0,0,0.1,0.1,0
848,1.53563293540994,1,1,0,0.1,0.06,-0.04
849,0.0947940004916616,0,1,0,0.1,0.1,0
850,1.57817477768532,1,1,0,0.1,0.06,-0.04
851,1.12236112809595,1,1,0,0.1,0.06,-0.04
852,-0.113207345465559,0,0,0,0.1,0.1,0
853,-0.0213133236535712,0,1,0,0.1,0.1,0
854,-0.198324782846557,0,0,0,0.1,0.1,0
855,0.653795733470341,0,0,0,0.1,0.1,0
856,0.804074104398056,1,0,0,0.1,0.06,-0.04
857,-0.648289709832616,0,1,0,0.1,0.1,0
858,-0.345580771377523,0,0,0,0.1,0.1,0
859,0.783979053552881,1,0,0,0.1,0.06,-0.04
860,0.228762188474688,0,1,0,0.1,0.1,0
861,-2.21834921321524,0,1,0,0.1,0.1,0
862,-0.609378801079662,0,0,0,0.1,0.1,0
863,-1.84979995286592,0,0,0,0.1,0.1,0
864,0.236617535906872,0,0,0,0.1,0.1,0
865,0.168374170973492,0,1,0,0.1,0.1,0
866,1.73017995022434,1,0,0,0.1,0.06,-0.04
867,0.537908662207597,0,0,1,0.1,0.1,0
868,0.43842828811527,0,1,0,0.1,0.1,0
869,-1.21616757816847,0,1,0,0.1,0.1,0
870,1.01155105213884,1,0,1,0.1,0.06,-0.04
871,-1.15934063507993,0,0,0,0.1,0.1,0
872,-0.559125518663868,0,0,0,0.1,0.1,0
873,-0.400727664408681,0,1,0,0.1,0.1,0
874,-1.52436150772292,0,1,0,0.1,0.1,0
875,1.13364557224249,1,0,0,0.1,0.06,-0.04
876,0.599310844618358,0,1,0,0.1,0.1,0
877,-2.01121420809974,0,0,0,0.1,0.1,0
878,-1.19884888797541,0,1,0,0.1,0.1,0
879,0.707851750344292,1,1,0,0.1,0.06,-0.04
880,0.244164329865864,0,0,0,0.1,0.1,0
881,0.426272493189412,0,1,0,0.1,0.1,0
882,1.32939561084863,1,0,0,0.1,0.06,-0.04
883,0.429616434551436,0,1,0,0.1,0.1,0
884,1.48301423166944,1,1,1,0.1,0.06,-0.04
885,-0.249962836519718,0,0,0,0.1,0.1,0
886,-0.171861243760674,0,0,0,0.1,0.1,0
887,0.322098771709983,0,0,0,0.1,0.1,0
888,0.40711319765974,0,0,0,0.1,0.1,0
889,-0.0690303681375654,0,1,0,0.1,0.1,0
890,1.09890629904028,1,0,0,0.1,0.06,-0.04
891,1.74635769531871,1,0,0,0.1,0.06,-0.04
892,0.793401108085031,1,0,0,0.1,0.06,-0.04
893,-0.573510648455056,0,1,0,0.1,0.1,0
894,0.0362936648483266,0,1,0,0.1,0.1,0
895,1.9940886896398,1,1,0,0.1,0.06,-0.04
896,0.6114633114467,0,0,0,0.1,0.1,0
897,-0.328727392021011,0,1,0,0.1,0.1,0
898,1.40051471555334,1,0,0,0.1,0.06,-0.04
899,0.162025910713773,0,1,0,0.1,0.1,0
900,-0.85929500239073,0,0,0,0.1,0.1,0
901,1.88565530785449,1,0,1,0.1,0.06,-0.04
902,0.12873590739219,0,0,0,0.1,0.1,0
903,0.613335348558603,0,1,0,0.1,0.1,0
904,-0.585540782257882,0,1,0,0.1,0.1,0
905,0.758913182953079,1,0,0,0.1,0.06,-0.04
906,-0.359947177624481,0,1,0,0.1,0.1,0
907,-0.513364917842219,0,0,1,0.1,0.1,0
908,0.939421637924828,1,0,0,0.1,0.06,-0.04
909,0.495388333475684,0,0,1,0.1,0.1,0
910,-0.241427398703834,0,0,0,0.1,0.1,0
911,0.262281313010641,0,1,0,0.1,0.1,0
912,-0.00230038799449898,0,0,0,0.1,0.1,0
913,-1.23504744068185,0,0,0,0.1,0.1,0
914,-0.227933900029926,0,1,0,0.1,0.1,0
915,-0.230781174070451,0,0,0,0.1,0.1,0
916,2.08799728759216,1,0,0,0.1,0.06,-0.04
917,-1.13072356499887,0,1,0,0.1,0.1,0
918,0.72719840382273,1,0,1,0.1,0.06,-0.04
919,1.65891961848063,1,1,0,0.1,0.06,-0.04
920,-0.103730737434714,0,0,0,0.1,0.1,0
921,0.39396250336624,0,0,0,0.1,0.1,0
922,0.714301813886036,1,0,0,0.1,0.06,-0.04
923,-0.885259166379929,0,1,0,0.1,0.1,0
924,1.16350080662196,1,1,0,0.1,0.06,-0.04
925,-0.0452834917401522,0,1,1,0.1,0.1,0
926,-0.726675920829653,0,1,0,0.1,0.1,0
927,0.137445320462824,0,1,0,0.1,0.1,0
928,1.0760567304936,1,0,0,0.1,0.06,-0.04
929,-1.04664831148437,0,0,1,0.1,0.1,0
930,-0.363290447597862,0,1,0,0.1,0.1,0
931,0.0356000157304364,0,0,0,0.1,0.1,0
932,2.16842393304658,1,1,0,0.1,0.06,-0.04
933,0.000952559815960982,0,0,1,0.1,0.1,0
934,0.750396852677521,1,1,0,0.1,0.06,-0.04
935,0.0744462836240567,0,0,0,0.1,0.1,0
936,0.204787830922341,0,0,1,0.1,0.1,0
937,0.135195939011753,0,1,0,0.1,0.1,0
938,-0.329564044142823,0,1,0,0.1,0.1,0
939,1.79246431808015,1,0,0,0.1,0.06,-0.04
940,-0.431860789094566,0,1,1,0.1,0.1,0
941,-0.487471402237786,0,1,0,0.1,0.1,0
942,-0.173583046718935,0,1,0,0.1,0.1,0
943,-0.832311084583904,0,1,0,0.1,0.1,0
944,-0.49463762062304,0,1,0,0.1,0.1,0
945,-1.66983670631177,0,1,1,0.1,0.1,0
946,0.850676123053841,1,0,0,0.1,0.06,-0.04
947,0.467933167869242,0,1,0,0.1,0.1,0
948,-1.05266349801641,0,0,0,0.1,0.1,0
949,1.17292349809784,1,1,0,0.1,0.06,-0.04
950,-1.04919178018158,0,1,0,0.1,0.1,0
951,0.361771803551443,0,1,0,0.1,0.1,0
952,-0.392742221367947,0,1,0,0.1,0.1,0
953,0.327890871418088,0,0,0,0.1,0.1,0
954,-0.558892494984708,0,0,0,0.1,0.1,0
955,-0.904498978434046,0,1,0,0.1,0.1,0
956,-0.622248175723866,0,1,0,0.1,0.1,0
957,-0.147147654923292,0,0,0,0.1,0.1,0
958,1.03562269873095,1,0,0,0.1,0.06,-0.04
959,-0.482516206912169,0,1,0,0.1,0.1,0
960,0.160642651757606,0,0,0,0.1,0.1,0
961,0.198226325517518,0,0,0,0.1,0.1,0
962,1.04508818357668,1,0,0,0.1,0.06,-0.04
963,0.104255818928579,0,0,0,0.1,0.1,0
964,0.382873480694214,0,1,0,0.1,0.1,0
965,-0.855249452230801,0,0,1,0.1,0.1,0
966,0.287497844018196,0,1,0,0.1,0.1,0
967,-0.0186127645912948,0,0,0,0.1,0.1,0
968,-1.51605418539674,0,1,0,0.1,0.1,0
969,0.894028565172077,1,1,0,0.1,0.06,-0.04
970,0.852564111324508,1,0,0,0.1,0.06,-0.04
971,0.830846870581754,1,1,0,0.1,0.06,-0.04
972,0.152428824613674,0,1,0,0.1,0.1,0
973,0.132069109511863,0,0,0,0.1,0.1,0
974,0.947751915959117,1,1,0,0.1,0.06,-0.04
975,-0.480896894176738,0,0,0,0.1,0.1,0
976,-0.173186326492428,0,1,1,0.1,0.1,0
977,-1.3034484808586,0,0,1,0.1,0.1,0
978,-1.18913767116353,0,0,0,0.1,0.1,0
979,-0.0271785261952746,0,0,0,0.1,0.1,0
980,-0.309661966936095,0,0,1,0.1,0.1,0
981,0.306072581182482,0,1,0,0.1,0.1,0
982,-0.00284460998203396,0,1,0,0.1,0.1,0
983,-0.19816349612369,0,0,0,0.1,0.1,0
984,1.82750168070224,1,0,0,0.1,0.06,-0.04
985,-0.261761102475049,0,0,0,0.1,0.1,0
986,-1.33424234844061,0,1,1,0.1,0.1,0
987,0.151110056588012,0,1,0,0.1,0.1,0
988,0.721538846293381,1,1,0,0.1,0.06,-0.04
989,-1.50319254480839,0,1,0,0.1,0.1,0
990,-0.436915145307001,0,0,0,0.1,0.1,0
991,-1.03950340707495,0,1,0,0.1,0.1,0
992,1.08122043284747,1,0,0,0.1,0.06,-0.04
993,0.940943132928911,1,1,0,0.1,0.06,-0.04
994,0.577333252215816,0,0,0,0.1,0.1,0
995,-0.681383467366698,0,1,0,0.1,0.1,0
996,-1.45854838218106,0,1,0,0.1,0.1,0
997,-0.174132141000242,0,0,0,0.1,0.1,0
998,-0.159315548804677,0,1,0,0.1,0.1,0
999,-0.0578005747021969,0,0,1,0.1,0.1,0
1000,0.17057939074391,0,1,0,0.1,0.1,0
1001,2.1072868493671,1,1,0,0.1,0.06,-0.04
1002,-0.457758354195896,0,1,0,0.1,0.1,0
1003,0.626012615379612,0,1,0,0.1,0.1,0
1004,0.159477290508371,0,1,0,0.1,0.1,0
1005,0.253578835450888,0,1,0,0.1,0.1,0
1006,0.162550554090779,0,0,0,0.1,0.1,0
1007,-1.76116076432842,0,0,0,0.1,0.1,0
1008,0.0617004023809564,0,1,0,0.1,0.1,0
1009,0.415670865710827,0,0,0,0.1,0.1,0
1010,1.30135073646685,1,0,0,0.1,0.06,-0.04
1011,-1.76860256016296,0,1,0,0.1,0.1,0
1012,1.72195286983068,1,0,0,0.1,0.06,-0.04
1013,0.223665133511616,0,0,0,0.1,0.1,0
1014,0.435275224493364,0,1,0,0.1,0.1,0
1015,0.240098926959514,0,0,0,0.1,0.1,0
1016,0.586649489504574,0,1,0,0.1,0.1,0
1017,0.747334171537487,1,0,0,0.1,0.06,-0.04
1018,0.457045795892932,0,1,0,0.1,0.1,0
1019,-0.739766310498858,0,0,0,0.1,0.1,0
1020,-0.301291745983208,0,0,0,0.1,0.1,0
