"id","X","treatment","outcome","p_control","p_treatment","true_CATE"
982,0.530905546154827,0,0,0.10997040135295,0.0600688551718897,-0.0499015461810607
983,-0.23153671529144,0,0,0.0959088502861805,0.0645208213138322,-0.0313880289723483
984,-0.669199146330357,1,0,0.0885826898984886,0.0672133470237151,-0.0213693428747735
985,-0.0849712244234979,1,0,0.0984808810327779,0.0636418091482371,-0.0348390718845408
986,-0.830648652743548,0,0,0.0860101378881572,0.0682326663841292,-0.017777471504028
987,0.1588145471178,1,0,0.102895202463756,0.0622044143487512,-0.0406907881150052
988,-0.666348117869347,1,0,0.0886287367104621,0.0671954745028872,-0.0214332622075749
989,-0.63781112106517,1,0,0.0890908280528662,0.0670168246848797,-0.0220740033679865
990,-0.646536155603826,1,0,0.0889493158745324,0.0670713990741805,-0.0218779168003518
991,0.485844357404858,1,0,0.109091406999355,0.0603237782158244,-0.0487676287835309
992,-0.843956762459129,0,0,0.0858011318390167,0.0683173239446404,-0.0174838078943763
993,-0.282967849168926,0,0,0.0950206278304355,0.0648319449034171,-0.0301886829270184
994,-0.653451525140554,1,0,0.0888372989518488,0.0671146834530188,-0.02172261549883
995,0.0374925071373582,1,0,0.100676892227745,0.0629159171413147,-0.0377609750864306
996,0.33035268355161,1,1,0.106105484489678,0.0612112292367491,-0.0448942552529287
997,0.696706111542881,0,0,0.11325823248024,0.0591395352595318,-0.0541186972207081
998,-0.214397268835455,0,0,0.0962064957424327,0.0644174484216453,-0.0317890473207874
999,0.785553828813136,1,0,0.115055143532801,0.0586471004206129,-0.0564080431121881
1000,0.104537319857627,0,0,0.101897471163059,0.0625217940797012,-0.0393756770833575
1001,-0.419797371141613,1,0,0.092693324837729,0.0656664815114225,-0.0270268433263065
1002,0.523988365195692,0,0,0.109835067935231,0.0601079218689477,-0.0497271460662835
1003,-0.56373969046399,1,0,0.0903004024316542,0.0665551715538013,-0.0237452308778529
1004,0.738768892828375,1,0,0.114105865041829,0.058905922869929,-0.0551999421719001
1005,-0.45804508542642,0,1,0.0920519898913773,0.0659015382432538,-0.0261504516481235
1006,0.219825920183212,0,0,0.104027037697949,0.0618494535697421,-0.0421775841282066
1007,0.767926799599081,0,1,0.114696682507306,0.0587444907921676,-0.0559521917151383
1008,-0.662138658575714,1,0,0.0886967629727272,0.0671690943163918,-0.0215276686563354
1009,-0.674130202736706,1,0,0.0885030996444855,0.0672442692319094,-0.0212588304125761
1010,0.588434916455299,0,0,0.111101624812101,0.0597448618525709,-0.0513567629595305
1011,0.481136175338179,0,0,0.108999922593567,0.0603504719864404,-0.0486494506071265
1012,-0.697865597438067,1,0,0.0881208986697916,0.0673932965132067,-0.020727602156585
1013,0.0432692389003932,1,0,0.100781546777508,0.0628818675705992,-0.0378996792069089
1014,-0.348278491292149,0,0,0.093903319423139,0.0652290424366262,-0.0286742769865128
1015,0.781853579450399,0,0,0.11497981499928,0.0586675319524299,-0.0563122830468498
1016,-0.794997851364315,1,0,0.0865723139149275,0.0680063579853505,-0.018565955929577
1017,-0.851139545906335,0,1,0.0856885163691553,0.0683630565878232,-0.0173254597813322
1018,-0.246521422639489,0,0,0.095649298984862,0.0646113248794365,-0.0310379741054256
1019,-0.960782275069505,0,0,0.0839860382941472,0.069064679648014,-0.0149213586461332
1020,-0.723971874453127,1,0,0.0877022428097934,0.0675575636497162,-0.0201446791600772
1021,-0.785777559969574,0,0,0.0867182487398232,0.0679479416736444,-0.0187703070661788
1022,0.943073386326432,1,0,0.118301897431364,0.0577834942589519,-0.060518403172412
1023,-0.433194077573717,0,0,0.09246823460512,0.0657487240345094,-0.0267195105706106
1024,-0.300062428694218,0,0,0.0947270362019881,0.0649356643576861,-0.029791371844302
1025,-0.290675273630768,0,0,0.094888155636097,0.0648786897411765,-0.0300094658949205
1026,0.671817527152598,1,0,0.112759277929013,0.0592781724934594,-0.0534811054355539
1027,-0.248942026402801,1,0,0.0956074304893371,0.0646259557520457,-0.0309814747372914
1028,-0.895605769474059,1,0,0.0849943286284101,0.0686468040972404,-0.0163475245311697
1029,0.680537057574838,1,0,0.112933864211946,0.0592295673494124,-0.0537042968625333
1030,-0.774864993989468,1,0,0.0868912558259782,0.067878863857056,-0.0190123919689222
1031,-0.33531579002738,0,0,0.0941241393309721,0.0651500479147787,-0.0289740914161934
1032,0.900445885956287,1,0,0.117415521642991,0.0580160157824073,-0.0593995058605833
1033,0.238783160224557,0,0,0.104380952087472,0.0617395472155959,-0.0426414048718764
1034,0.0741634704172611,1,0,0.101342885289728,0.0627000605162613,-0.0386428247734664
1035,-0.494716345798224,0,0,0.0914408359915099,0.0661276407927852,-0.0253131951987247
1036,0.30958619248122,0,0,0.10571220011779,0.0613306714561803,-0.04438152866161
1037,0.956744741648436,0,1,0.11858739762508,0.057709106148037,-0.0608782914770434
1038,0.626819731201977,0,0,0.111862053300866,0.0595295976109122,-0.0523324556899542
1039,0.0197573760524392,0,0,0.100356195304236,0.0630205601375484,-0.0373356351666874
1040,-0.449260849971324,0,0,0.0921989296715486,0.0658474844004393,-0.0263514452711093
1041,-0.184306127019227,0,0,0.0967310587173335,0.0642363331349801,-0.0324947255823534
1042,0.839822348672897,1,0,0.116164865686623,0.0583482134637313,-0.0578166522228919
1043,0.14876289665699,0,0,0.102709781442559,0.0622630764867635,-0.0404467049557955
1044,0.0752316429279745,0,0,0.101362343176063,0.062693783291779,-0.0386685598842841
1045,0.304259076248854,1,0,0.105611520364328,0.0613613464164484,-0.04425017394788
1046,0.0185160054825246,1,1,0.100333782142195,0.063027890700435,-0.0373058914417596
1047,0.594591344706714,0,0,0.111223282426335,0.0597102872345956,-0.0515129951917392
1048,0.667327902279794,0,0,0.112669476594434,0.059303213513546,-0.053366263080888
1049,-0.248713779263198,0,0,0.0956113777152975,0.064624576024543,-0.0309868016907545
1050,0.719029565341771,0,0,0.11370739979163,0.0590154451600368,-0.0546919546315932
1051,0.910891204606742,0,0,0.117632182558532,0.0579589582979735,-0.0596732242605584
1052,0.934212872758508,1,0,0.118117180488412,0.0578317538432548,-0.060285426645157
1053,0.785844870842993,0,0,0.1150610702975,0.0586454936675305,-0.05641557662997
1054,-0.526984873227775,1,0,0.09090607781455,0.066327193569997,-0.0245788842445529
1055,0.622617416083813,1,0,0.111778581429862,0.0595531289739305,-0.0522254524559319
1056,-0.968582080677152,1,0,0.0838661046237904,0.0691148451620664,-0.014751259461724
1057,0.989815371111035,0,0,0.119280481265475,0.0575295349680488,-0.0617509462974262
1058,-0.328205996192992,1,0,0.0942454523345343,0.0651067587318223,-0.0291386936027121
1059,0.720433559734374,1,0,0.113735701218283,0.059007648893703,-0.0547280523245798
1060,-0.00930034695193172,1,0,0.0998327182653498,0.0631923610219177,-0.0366403572434321
1061,0.229498064145446,1,0,0.104207475088147,0.0617933556040661,-0.0424141194840809
1062,0.866504786070436,0,0,0.116713889282228,0.0582017829273258,-0.0585121063549026
1063,-0.818855739198625,0,0,0.086195732855852,0.0681577287788849,-0.0180380040769671
1064,0.163158154115081,1,0,0.102975419875213,0.0621790807242642,-0.0407963391509491
1065,-0.317021150141954,1,0,0.0944365806898099,0.0650387120641856,-0.0293978686256243
1066,0.56034358497709,0,0,0.11054798688612,0.0599028613679397,-0.0506451255181805
1067,-0.441371160559356,1,1,0.0923310853821232,0.0657989702840773,-0.0265321150980459
1068,0.656011648010463,0,0,0.112443406217464,0.0593663742488108,-0.0530770319686533
1069,-0.600123416166753,0,0,0.0897044245870859,0.0667815643418368,-0.0229228602452492
1070,0.411080059595406,1,0,0.107646603608614,0.0607489740188007,-0.0468976295898134
1071,-0.371212071739137,0,1,0.093513782708968,0.0653690176477757,-0.0281447650611923
1072,0.688122038263828,1,0,0.113085925849593,0.0591873168829723,-0.0538986089666204
1073,0.356474075000733,0,0,0.106602012824629,0.0610612961249827,-0.0455407166996459
1074,-0.796498992945999,0,0,0.086548575542367,0.0680158730618738,-0.0185327024804932
1075,0.517415888141841,0,0,0.109706613874911,0.0601450637885717,-0.0495615500863396
1076,-0.497856474947184,0,1,0.0913886733623167,0.0661470352321479,-0.0252416381301688
1077,-0.663163070101291,0,1,0.0886802038037634,0.0671755132979999,-0.0215046905057635
1078,0.0392811927013099,0,0,0.100709286750864,0.0629053723220225,-0.0378039144288414
1079,0.401787650771439,1,1,0.107468210190083,0.0608020167899554,-0.0466661934001279
1080,-0.360038433223963,0,0,0.0937033903994695,0.0653007844313259,-0.0284026059681436
1081,0.405103110242635,0,0,0.107531829721739,0.0607830865717163,-0.0467487431500224
1082,0.0605524582788348,1,0,0.101095236403602,0.0627800983777553,-0.0383151380258472
1083,-0.569986650254577,0,0,0.0901978221020073,0.0665939916643641,-0.0236038304376432
1084,0.1600840264,0,0,0.102918641389621,0.0621970092497263,-0.0407216321398949
1085,0.0691649443469942,0,0,0.101251875910152,0.062729442657521,-0.0385224332526314
1086,-0.00724284024909139,1,0,0.0998697043951203,0.0631801818648099,-0.0366895225303104
1087,0.10183015698567,1,0,0.10184793297753,0.0625376634038827,-0.0393102695736475
1088,-0.563254526350647,0,0,0.0903083736300522,0.0665521575069575,-0.0237562161230947
1089,-0.178832114674151,1,0,0.0968267584063588,0.0642034366800527,-0.0326233217263061
1090,0.332571427337825,0,0,0.106147580134373,0.061198480596664,-0.0449490995377086
1091,-0.41693218331784,0,0,0.0927415292757341,0.0656489045124394,-0.0270926247632946
1092,-0.669492406770587,0,0,0.0885779546896817,0.0672151856642905,-0.0213627690253912
1093,-0.165171790868044,1,0,0.0970659444367529,0.0641214124458911,-0.0329445319908618
1094,0.96994252037257,0,0,0.118863573558668,0.0576373801357066,-0.0612261934229612
1095,0.632263009436429,0,0,0.11197025578936,0.0594991302744633,-0.0524711255148964
1096,-0.9080571946688,1,0,0.0848008584799316,0.0687264543320672,-0.0160744041478644
1097,0.0742353377863765,0,0,0.101344194325494,0.0626996381619509,-0.0386445561635428
1098,0.422482437919825,0,0,0.107865859477241,0.060683946293414,-0.0471819131838268
1099,0.220938518643379,1,0,0.104047779565291,0.0618429981321595,-0.042204781433131
1100,-0.0487325587309897,1,0,0.0991262273539402,0.0634261985792633,-0.0357000287746769
1101,-0.0633609523065388,1,0,0.0988652698500722,0.0635131516036925,-0.0353521182463798
1102,0.826966003980488,1,0,0.115901132423614,0.0584188910988322,-0.0574822413247822
1103,0.397037229500711,0,0,0.107377113234632,0.0608291497935639,-0.0465479634410678
1104,0.479687254410237,1,1,0.108971782249445,0.0603586890930516,-0.0486130931563929
1105,0.19772626971826,0,0,0.103615796699951,0.0619778090336623,-0.0416379876662888
1106,0.913453567773104,1,0,0.117685385003768,0.0579449694520352,-0.0597404155517327
1107,0.584286046214402,1,0,0.11101970438227,0.059768172560146,-0.0512515318221244
1108,0.386852108407766,0,0,0.10718202612151,0.0608873623690253,-0.0462946637524842
1109,0.912299213465303,0,0,0.117661414520173,0.0579512710878518,-0.0597101434323216
1110,-0.241669000126421,0,0,0.095733279338507,0.0645820046333357,-0.0311512747051713
1111,0.16778556117788,0,0,0.103060939382661,0.0621521024644847,-0.0409088369181761
1112,0.686144493985921,1,0,0.113046263370441,0.0591983296357844,-0.0538479337346569
1113,-0.0237058931961656,0,0,0.0995741024228715,0.0632776942205349,-0.0362964082023366
1114,0.911706156563014,0,0,0.117649101176469,0.0579545088436093,-0.0596945923328599
1115,0.937329637352377,0,1,0.118182127822919,0.0578147737927747,-0.0603673540301439
1116,-0.40080628823489,0,0,0.0930132542435876,0.0655500589374759,-0.0274631953061117
1117,-0.647218968253583,1,0,0.0889382498322331,0.0670756717522297,-0.0218625780800034
1118,0.98837382113561,1,0,0.119250196861415,0.0575373515343697,-0.0617128453270457
1119,0.254152283072472,0,0,0.104668659970685,0.0616505772505837,-0.0430180827201016
1120,-0.115975459571928,0,0,0.0979317239974923,0.0638268182766507,-0.0341049057208416
1121,-0.416669473517686,1,0,0.0927459502791202,0.0656472930918778,-0.0270986571872423
1122,-0.159289274830371,0,0,0.0971691069492846,0.064086120601389,-0.0330829863478955
1123,0.884218407794833,1,0,0.11707961118354,0.0581047628389064,-0.0589748483446341
1124,-0.234801954124123,1,0,0.0958522392316793,0.0645405324074367,-0.0313117068242426
1125,-0.276664819568396,0,0,0.0951290848418131,0.0647937408942699,-0.0303353439475431
1126,0.663101836573333,0,1,0.112585004014551,0.0593267935796208,-0.0532582104349298
1127,0.526371365878731,1,0,0.109881674428177,0.0600944605273833,-0.0497872139007935
1128,-0.839680656790733,1,0,0.0858682385512769,0.0682901115269396,-0.0175781270243373
1129,0.851708076428622,1,0,0.116409151401147,0.0582829431487522,-0.0581262082523945
1130,0.860638129059225,1,0,0.116592982874138,0.0582339489539507,-0.0583590339201869
1131,-0.761690334416926,0,0,0.0871005420848671,0.067795553483066,-0.0193049886018011
1132,0.813652886543423,1,1,0.115628577466431,0.0584921644633157,-0.0571364130031152
1133,-0.3234350560233,1,0,0.0943269364651198,0.0650777250604411,-0.0292492114046786
1134,0.149239791091532,0,0,0.102718571939864,0.0622602921306448,-0.0404582798092195
1135,0.9259600546211,1,0,0.117945357025898,0.0578767375858509,-0.0600686194400476
1136,0.27349943574518,0,0,0.105031831516531,0.0615387492652001,-0.0434930822513311
1137,0.693945321720093,1,0,0.113202790651829,0.0591548987300672,-0.0540478919217617
1138,-0.40313611831516,0,0,0.0929739519710356,0.0655643313481931,-0.0274096206228426
1139,-0.0534612904302776,0,0,0.0990418040125195,0.0634542946132986,-0.0355875093992209
1140,-0.511054405476898,1,0,0.0911697268967363,0.0662286076634657,-0.0249411192332706
1141,-0.46356100961566,0,0,0.091959828930161,0.0659355015907468,-0.0260243273394142
1142,0.0401499168947339,0,0,0.100725023378551,0.062900251536209,-0.0378247718423415
1143,0.879384823143482,1,0,0.116979716730662,0.0581312220217013,-0.0588484947089611
1144,-0.297878672834486,1,0,0.0947644959153774,0.0649224060649617,-0.0298420898504157
1145,-0.339768961537629,1,0,0.0940482270343711,0.0651771754397501,-0.028871051594621
1146,-0.509285214357078,0,0,0.0911990493977683,0.0662176674042673,-0.0249813819935011
1147,0.618810280226171,0,0,0.111703006139338,0.0595744550056343,-0.052128551133704
1148,0.895006609614938,0,0,0.117302835073076,0.0580457486606555,-0.0592570864124207
1149,-0.362625137437135,0,1,0.0936594654631796,0.0653165745677055,-0.028342890895474
1150,-0.281634486746043,0,0,0.0950435619295667,0.0648238613609231,-0.0302197005686436
1151,-0.40399851417169,0,0,0.0929594078587501,0.0655696150704011,-0.0273897927883489
1152,-0.197276619728655,1,0,0.0965046385232164,0.0643143428819246,-0.0321902956412918
1153,0.897873078007251,1,0,0.117362208576399,0.0580300778173932,-0.0593321307590058
1154,-0.835939528420568,1,1,0.0859269886406829,0.0682663118536265,-0.0176606767870565
1155,-0.358389442320913,0,0,0.0937314016249423,0.0652907202742692,-0.0284406813506731
1156,0.249615550041199,1,0,0.10458366017425,0.0616768273728276,-0.0429068328014226
1157,-0.452510945033282,1,0,0.0921445386134812,0.0658674790741165,-0.0262770595393647
1158,-0.0681959968060255,0,0,0.0987791515416136,0.0635419161466508,-0.0352372353949629
1159,-0.256719058845192,1,0,0.0954730242692329,0.0646729833996926,-0.0308000408695403
1160,0.742489128373563,0,0,0.114181099175044,0.058885302750481,-0.0552957964245635
1161,-0.315143350511789,0,0,0.094468702833338,0.0650272943454789,-0.029441408487859
1162,0.307501298375428,0,0,0.105672786616938,0.0613426751267534,-0.0443301114901849
1163,-0.581622940022498,0,1,0.0900070243054813,0.0666663584359419,-0.0233406658695395
1164,-0.0734070735052228,0,0,0.0986864104129007,0.0635729313686113,-0.0351134790442894
1165,-0.469760472886264,1,0,0.0918563462704103,0.0659736931280872,-0.025882653142323
1166,-0.910941912326962,0,1,0.0847560928058713,0.0687449197248079,-0.0160111730810634
1167,-0.557827852666378,0,0,0.0903975765419999,0.0665184533281386,-0.0238791232138614
1168,0.21337815374136,0,0,0.103906905710391,0.0618868767244502,-0.0420200289859408
1169,-0.637947138864547,1,0,0.0890886204093013,0.0670176751489305,-0.0220709452603708
1170,0.715578522533178,1,0,0.113637860478048,0.0590346126225745,-0.0546032478554738
1171,-0.494820220395923,1,0,0.0914391100381116,0.0661282822709267,-0.0253108277671849
1172,0.602062804624438,0,0,0.111371083006155,0.0596683525429899,-0.0517027304631654
1173,0.179475046694279,1,0,0.103277253788254,0.0620840002307517,-0.0411932535575022
1174,-0.74264319287613,0,0,0.0874039219333846,0.0676752759025558,-0.0197286460308289
1175,-0.723537459503859,0,0,0.0877091946154361,0.0675548271676085,-0.0201543674478276
1176,0.0797240873798728,1,0,0.1014442140671,0.062667389403598,-0.0387768246635023
1177,0.658944135997444,1,0,0.112501951917003,0.0593500007629117,-0.0531519511540914
1178,0.159247039351612,1,0,0.102903187217594,0.0622018914519858,-0.0407012957656081
1179,0.567594663240016,1,1,0.110690662985312,0.0598620403055628,-0.0508286226797491
1180,-0.982880250085145,1,0,0.0836466528666842,0.0692068933946111,-0.0144397594720731
1181,0.282846311572939,1,0,0.105207682842312,0.061484791555894,-0.0437228912864182
1182,0.252511442173272,0,0,0.104637910292455,0.0616600701624412,-0.0429778401300135
1183,-0.0789690990932286,0,0,0.0985875090288945,0.0636060509319272,-0.0349814580969673
1184,-0.16523532057181,0,1,0.0970648308411166,0.06412179368779,-0.0329430371533266
1185,0.0354547072201967,0,0,0.100639997321713,0.0629279325712564,-0.0377120647504564
1186,0.0339477127417922,0,1,0.10061272051239,0.0629368196028242,-0.0376759009095654
1187,-0.239641115535051,1,0,0.0957683952480958,0.064569755027051,-0.0311986402210448
1188,0.887589369900525,1,0,0.117149321780191,0.058086316783369,-0.0590630049968215
1189,0.471322629600763,1,0,0.108809452594201,0.0604061469452798,-0.0484033056489216
1190,-0.435855791904032,0,0,0.0924235712215356,0.0657650757254436,-0.0266584954960921
1191,0.862400422804058,1,0,0.116629290699782,0.0582242848017407,-0.0584050058980417
1192,-0.778454000130296,1,0,0.0868343215251183,0.0679015754960564,-0.0189327460290619
1193,-0.0405166000127792,0,0,0.0992730614239228,0.0633774105625198,-0.035895650861403
1194,0.407324889209121,0,0,0.107574481422816,0.0607704040058775,-0.0468040774169385
1195,0.887155428994447,0,0,0.117140345979706,0.0580886910192534,-0.0590516549604523
1196,-0.0539018800482154,1,0,0.0990339413055009,0.0634569129929047,-0.0355770283125963
1197,-0.757248430512846,0,0,0.0871712067437167,0.0677674863428568,-0.01940372040086
1198,-0.802914769854397,0,1,0.086447185750819,0.0680565537615686,-0.0183906319892503
1199,0.639225316699594,0,0,0.112108787122627,0.0594601818572212,-0.0526486052654062
1200,0.962412296794355,1,0,0.118705928447999,0.0576782944074028,-0.0610276340405958
1201,0.0983639247715473,0,1,0.10178453580791,0.0625579878625925,-0.0392265479453174
1202,0.662560141645372,0,0,0.112574180361876,0.0593298166954485,-0.0532443636664271
1203,0.456737437751144,1,0,0.108526910127524,0.0604889815702975,-0.0480379285572267
1204,0.8980393409729,1,0,0.117365653200504,0.0580291689876744,-0.0593364842128297
1205,0.604236178100109,0,0,0.111414108969822,0.0596561593372893,-0.051757949632533
1206,0.871225557290018,1,0,0.116811259031474,0.0581759117298828,-0.0586353473015916
1207,0.788118681870401,0,0,0.115107383210604,0.0586329420806325,-0.0564744411299716
1208,0.192909799981862,1,0,0.103526360535456,0.0620058162401473,-0.0415205442953089
1209,-0.603740541264415,1,0,0.0896453690103789,0.0668041104445682,-0.0228412585658107
1210,-0.191407622769475,0,0,0.0966070323292513,0.0642790334569888,-0.0323279988722624
1211,0.480529999360442,0,0,0.108988148918071,0.0603539095985196,-0.0486342393195511
1212,-0.501843980979174,0,0,0.0913224730031949,0.06617167095852,-0.025150802044675
1213,0.531061314046383,1,0,0.10997345060605,0.0600679757032446,-0.049905474902805
1214,0.868266754318029,1,0,0.116750223069971,0.0581921255672656,-0.058558097502705
1215,0.684509287588298,1,0,0.11301347613552,0.059207437392352,-0.0538060387431684
1216,0.886637346353382,0,0,0.117129630540401,0.0580915257419791,-0.0590381047984217
1217,-0.412349133286625,0,0,0.0928186821303589,0.0656207980796827,-0.0271978840506761
1218,-0.166204638313502,1,0,0.0970478413369682,0.0641276108276757,-0.0329202305092926
1219,0.52527959132567,0,0,0.109860319457513,0.0601006275064733,-0.0497596919510401
1220,-0.136149812489748,0,0,0.0975758568896829,0.0639474721265304,-0.0336283847631526
1221,-0.338136864360422,1,0,0.0940760426867322,0.0651672319223902,-0.028908810764342
1222,0.530079893767834,1,0,0.109954239932642,0.0600735170231292,-0.0498807229095123
1223,-0.139426801819354,1,0,0.097518161174943,0.0639670903956406,-0.0335510707793025
1224,-0.885589953511953,1,0,0.0851502447809858,0.0685827962174412,-0.0165674485635447
1225,-0.352295847609639,1,0,0.0938349779827786,0.06525354223007,-0.0285814357527086
1226,0.698550158645958,1,0,0.113295277590811,0.059129275437424,-0.0541660021533869
1227,0.0800275430083275,0,0,0.101449746396426,0.0626656069231959,-0.0387841394732305
1228,0.679019572213292,0,0,0.112903463505469,0.0592380235597831,-0.0536654399456862
1229,-0.375606443267316,1,0,0.0934393080632517,0.065395870588446,-0.0280434374748057
1230,-0.805752721149474,0,0,0.086402371358491,0.0680745556343248,-0.0183278157241662
1231,0.0402297619730234,1,0,0.100726469853116,0.06289978090054,-0.037826688952576
1232,0.612374968361109,1,0,0.111575360613263,0.0596105192790839,-0.0519648413341789
1233,-0.0300880125723779,0,0,0.0994597178852717,0.0633155339027219,-0.0361441839825498
1234,-0.830717390403152,1,0,0.0860090571679111,0.0682331033986359,-0.0177759537692752
1235,0.0270961821079254,0,0,0.10048878962833,0.062977239138908,-0.0375115504894216
1236,-0.351994110271335,1,0,0.0938401094522145,0.0652517017917043,-0.0285884076605102
1237,0.096774754114449,1,0,0.101755481676659,0.0625673081201271,-0.0391881735565319
1238,-0.396215660031885,1,0,0.0930907379124418,0.0655219454558115,-0.0275687924566303
1239,-0.947756657842547,1,0,0.0841866739795546,0.0689809787629224,-0.0152056952166322
1240,-0.109552524983883,1,0,0.0980452644477604,0.0637884500943704,-0.03425681435339
1241,0.155300067272037,0,0,0.102830337805344,0.0622249192305012,-0.040605418574843
1242,-0.812976066023111,0,0,0.0862884016394054,0.0681203951304124,-0.018168006508993
1243,0.824716741684824,1,0,0.115855044879017,0.0584312646478934,-0.057423780231124
1244,0.910189532674849,1,0,0.117617617353225,0.0579627895257268,-0.0596548278274979
1245,-0.0816827481612563,1,0,0.0985392882157551,0.063622215427076,-0.0349170727886791
1246,-0.665082871448249,1,0,0.0886491785611466,0.0671875443418807,-0.0214616342192659
1247,-0.951001533307135,0,0,0.084136651968833,0.0690018211127393,-0.0151348308560937
1248,-0.533473348245025,0,0,0.0907988904113684,0.0663673866396466,-0.0244315037717218
1249,-0.0404033814556897,0,0,0.0992750861958873,0.063376738492399,-0.0358983477034883
1250,0.193555312696844,0,0,0.103538342981912,0.0620020619736598,-0.0415362810082518
1251,-0.33822198305279,1,0,0.0940745918360341,0.0651677504713312,-0.0289068413647029
1252,-0.508119156584144,1,1,0.0912183802300369,0.0662104576969943,-0.0250079225330426
1253,0.542576550506055,0,0,0.110199073807811,0.0600029938188704,-0.0501960799889407
1254,0.202564749866724,1,0,0.103705710366684,0.0619496857353022,-0.0417560246313814
1255,-0.692919754423201,0,1,0.0882004163026297,0.0673622178278524,-0.0208381984747773
1256,0.317046349402517,1,0,0.105853335486329,0.0612877379666872,-0.0445655975196413
1257,0.573414313606918,1,0,0.11080529014128,0.0598292965298378,-0.0509759936114425
1258,0.183505790308118,0,0,0.103351935958737,0.0620605335236198,-0.0412914024351173
1259,-0.009871412999928,0,0,0.0998224548334041,0.0631957417650871,-0.036626713068317
1260,0.739978997036815,1,0,0.114130332177019,0.0588992148924691,-0.0552311172845499
1261,0.18805393949151,0,0,0.103436262059971,0.0620340644638587,-0.041402197596112
1262,0.823504880070686,1,0,0.115830220350303,0.0584379323100247,-0.0573922880402782
1263,0.579107359983027,1,0,0.110917524164727,0.0597972813088679,-0.0511202428558593
1264,0.221664850134403,0,0,0.104061322335709,0.0618387842041408,-0.0422225381315686
1265,-0.454115921631455,0,0,0.0921176896111457,0.0658773550153958,-0.0262403345957499
1266,-0.102425259537995,0,0,0.0981713929182503,0.0637458996637986,-0.0344254932544516
1267,-0.9701041970402,0,0,0.0838427179608259,0.0691246387940908,-0.014718079166735
1268,-0.830704308580607,1,1,0.0860092628444705,0.0682330202279257,-0.0177762426165448
1269,-0.0171094387769699,1,0,0.0996924513608821,0.0632386059042926,-0.0364538454565895
1270,-0.104129623621702,0,0,0.0981412182958968,0.0637560724672296,-0.0343851458286672
1271,0.468300787266344,1,0,0.108750860865019,0.0604233003681595,-0.0483275604968592
1272,0.486772754229605,1,0,0.109109454574367,0.0603185158299458,-0.0487909387444215
1273,-0.135804270859808,1,0,0.0975819423793713,0.0639454038079396,-0.0336365385714317
1274,0.165995474904776,1,0,0.103027849191677,0.0621625375553569,-0.0408653116363201
1275,0.982042997609824,0,0,0.119117276202579,0.0575716911853847,-0.0615455850171942
1276,-0.864600331988186,0,0,0.0854778317577083,0.0684488375546767,-0.0170289942030316
1277,-0.636806443799287,1,0,0.0891071360452245,0.0670105431562759,-0.0220965928889486
1278,0.557410857174546,1,0,0.110490326717888,0.0599193790122255,-0.0505709477056629
1279,-0.222062796354294,0,0,0.0960732734817267,0.0644636623292527,-0.031609611152474
1280,-0.73357396479696,1,1,0.0875487106972643,0.0676180757373009,-0.0199306349599633
1281,-0.933759761042893,1,0,0.084402755488708,0.0688911412608102,-0.0155116142278978
1282,0.875670184381306,1,0,0.11690299749927,0.0581515637441765,-0.0587514337550934
1283,-0.0763009157963097,0,0,0.0986349424174992,0.0635901609967892,-0.03504478142071
1284,-0.257972791790962,1,0,0.0954513725101983,0.0646805676929324,-0.0307708048172659
1285,0.0687734903767705,0,0,0.101244751675508,0.062731744229384,-0.0385130074461242
1286,0.911751653533429,1,0,0.117650045767747,0.057954260449833,-0.0596957853179141
1287,0.15133771719411,0,0,0.102757250493688,0.0622480447345435,-0.040509205759145
1288,0.65055558597669,1,0,0.112334549390065,0.0593968493205372,-0.0529377000695277
1289,-0.214416367933154,1,0,0.0962061636065576,0.0644175635278789,-0.0317886000786786
1290,-0.649323232471943,0,0,0.0889041547668732,0.0670888407063154,-0.0218153140605579
1291,-0.663001752458513,0,0,0.0886828112485043,0.0671745024408985,-0.0215083088076058
1292,-0.0668952227570117,0,1,0.098802313416559,0.0635341764158093,-0.0352681370007497
1293,-0.419515776447952,1,0,0.0926980614407869,0.0656647538253548,-0.0270333076154321
1294,0.711257477290928,1,0,0.113550842689509,0.0590586203987116,-0.0544922222907976
1295,0.898130191490054,0,0,0.117367535471987,0.0580286723845291,-0.0593388630874583
1296,0.822108650114387,0,0,0.115801624836376,0.0584456152514464,-0.0573560095849298
1297,-0.369006423279643,1,0,0.093551183517887,0.0653555433297403,-0.0281956401881467
1298,0.629330483265221,0,0,0.111911951133458,0.0595155425128887,-0.0523964086205691
1299,-0.846564775332808,0,0,0.0857602265378238,0.0683339258331085,-0.0174263007047153
1300,0.393417481798679,1,1,0.107307744368821,0.0608498323249495,-0.0464579120438716
1301,-0.795840171631426,0,0,0.0865589931183874,0.0680116969312525,-0.0185472961871349
1302,-0.763428519945592,1,0,0.087072904022375,0.0678065395220869,-0.0192663645002882
1303,0.0857984088361263,1,0,0.101555006569811,0.0626317182024908,-0.0389232883673204
1304,0.422150011640042,1,0,0.107859461713618,0.0606858411975862,-0.0471736205160321
1305,-0.911078296136111,1,0,0.0847539769032973,0.0687457928462111,-0.0160081840570861
1306,-0.185224409680814,0,0,0.0967150130703442,0.0642418531553873,-0.0324731599149569
1307,-0.579058904666454,1,0,0.0900490349900334,0.0666504062791689,-0.0233986287108645
