"replicate","scenario","previous_n","current_n","information_fraction","previous_harm_fraction","current_harm_fraction","harm_fraction_change","jaccard_similarity","fraction_newly_harmed","fraction_no_longer_harmed","mean_absolute_CATE_change"
93,"A_threshold",2200,2800,0.7,0.14,0.216363636363636,0.0763636363636364,0.647058823529412,0.0763636363636364,0,0.00667817380347066
93,"A_threshold",2800,3400,0.85,0.220357142857143,0.34,0.119642857142857,0.648109243697479,0.119642857142857,0,0.00676665362548936
93,"A_threshold",3400,4000,1,0.344411764705882,0.295588235294118,-0.0488235294117647,0.858240819812126,0,0.0488235294117647,0.00220689056143063
93,"B_smooth_logistic",1000,1600,0.4,0.722,0.804,0.0820000000000001,0.898009950248756,0.082,0,0.0143327386010975
93,"B_smooth_logistic",1600,2200,0.55,0.81,0.805625,-0.00437500000000002,0.994598765432099,0,0.004375,0.000685259724411863
93,"B_smooth_logistic",2200,2800,0.7,0.805,0.911818181818182,0.106818181818182,0.882851445663011,0.106818181818182,0,0.00409469780367542
93,"B_smooth_logistic",2800,3400,0.85,0.913214285714286,1,0.0867857142857142,0.913214285714286,0.0867857142857143,0,0.00694037413932211
93,"B_smooth_logistic",3400,4000,1,1,0.885294117647059,-0.114705882352941,0.885294117647059,0,0.114705882352941,0.00486665296842165
94,"A_threshold",1000,1600,0.4,0.506,0.309,-0.197,0,0.309,0.506,0.0207875186653762
94,"A_threshold",1600,2200,0.55,0.291875,0.305,0.013125,0.956967213114754,0.013125,0,0.000445747943430634
94,"A_threshold",2200,2800,0.7,0.305,0.365909090909091,0.0609090909090909,0.833540372670807,0.0609090909090909,0,0.00229659381592505
94,"A_threshold",2800,3400,0.85,0.368214285714286,0.304285714285714,-0.0639285714285714,0.826382153249273,0,0.0639285714285714,0.00473528068629039
94,"A_threshold",3400,4000,1,0.299117647058824,0.442352941176471,0.143235294117647,0.676196808510638,0.143235294117647,0,0.00587035648380014
94,"B_smooth_logistic",1000,1600,0.4,1,0.645,-0.355,0.645,0,0.355,0.0125644877997135
94,"B_smooth_logistic",1600,2200,0.55,0.635,1,0.365,0.635,0.365,0,0.0117640785999386
94,"B_smooth_logistic",2200,2800,0.7,1,0.943636363636364,-0.0563636363636364,0.943636363636364,0,0.0563636363636364,0.00340509496318785
94,"B_smooth_logistic",2800,3400,0.85,0.945,0.8425,-0.1025,0.891534391534392,0,0.1025,0.00197142779925617
94,"B_smooth_logistic",3400,4000,1,0.844411764705882,1,0.155588235294118,0.844411764705882,0.155588235294118,0,0.00323188664674964
95,"A_threshold",1000,1600,0.4,0.516,0.639,0.123,0.807511737089202,0.123,0,0.00932802131157865
95,"A_threshold",1600,2200,0.55,0.638125,0.688125,0.0499999999999999,0.927338782924614,0.05,0,0.00659271762599944
95,"A_threshold",2200,2800,0.7,0.693636363636364,0.706818181818182,0.0131818181818182,0.981350482315113,0.0131818181818182,0,0.00139547751826487
95,"A_threshold",2800,3400,0.85,0.700714285714286,0.611785714285714,-0.0889285714285715,0.87308868501529,0,0.0889285714285714,0.00460408313468243
95,"A_threshold",3400,4000,1,0.609117647058824,0.508235294117647,-0.100882352941177,0.834379526798648,0,0.100882352941176,0.00419634358065463
95,"B_smooth_logistic",1000,1600,0.4,0.634,0.83,0.196,0.763855421686747,0.196,0,0.00875165176600184
95,"B_smooth_logistic",1600,2200,0.55,0.829375,1,0.170625,0.829375,0.170625,0,0.0125057376133811
95,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00516171496534493
95,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.0056663806995158
95,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00200612370872856
96,"A_threshold",1000,1600,0.4,0.006,0.015,0.009,0,0.015,0.006,0.00705129928580473
96,"A_threshold",1600,2200,0.55,0.015625,0.0075,-0.008125,0,0.0075,0.015625,0.0076335653117787
96,"A_threshold",2200,2800,0.7,0.00590909090909091,0.377272727272727,0.371363636363636,0.0156626506024096,0.371363636363636,0,0.00926803104180212
96,"A_threshold",2800,3400,0.85,0.373214285714286,0.356071428571429,-0.0171428571428571,0.954066985645933,0,0.0171428571428571,0.00421394319944236
96,"A_threshold",3400,4000,1,0.353235294117647,0.192352941176471,-0.160882352941176,0.544546211490425,0,0.160882352941176,0.00618635891613565
96,"B_smooth_logistic",1000,1600,0.4,0.85,1,0.15,0.85,0.15,0,0.00633923160477338
96,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.0042038746330377
96,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.0110668953174519
96,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00956403868519106
96,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00703063107964669
97,"A_threshold",1000,1600,0.4,0.279,0.429,0.15,0.65034965034965,0.15,0,0.00825085279430513
97,"A_threshold",1600,2200,0.55,0.429375,0.298125,-0.13125,0.694323144104803,0,0.13125,0.00707270743351813
97,"A_threshold",2200,2800,0.7,0.306818181818182,0.280454545454545,-0.0263636363636364,0.914074074074074,0,0.0263636363636364,0.00331013119307902
97,"A_threshold",2800,3400,0.85,0.274642857142857,0.281071428571429,0.00642857142857145,0.97712833545108,0.00642857142857143,0,0.000686331473179198
97,"A_threshold",3400,4000,1,0.280294117647059,0.253823529411765,-0.0264705882352941,0.905561385099685,0,0.0264705882352941,0.00342212326962323
97,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.00529557730915181
97,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.00736987670166768
97,"B_smooth_logistic",2200,2800,0.7,0.999545454545455,0.747272727272727,-0.252272727272727,0.747612551159618,0,0.252272727272727,0.00549203692316432
97,"B_smooth_logistic",2800,3400,0.85,0.745357142857143,0.684285714285714,-0.0610714285714286,0.918064206995688,0,0.0610714285714286,0.00355414780133849
97,"B_smooth_logistic",3400,4000,1,0.683823529411765,0.634705882352941,-0.0491176470588235,0.928172043010753,0,0.0491176470588235,0.00367720627849569
98,"A_threshold",1000,1600,0.4,0.023,0.372,0.349,0.0618279569892473,0.349,0,0.0110781077681157
98,"A_threshold",1600,2200,0.55,0.355625,0.0675,-0.288125,0.189806678383128,0,0.288125,0.00904560313954438
98,"A_threshold",2200,2800,0.7,0.0677272727272727,0.307272727272727,0.239545454545455,0.220414201183432,0.239545454545455,0,0.00874163672409653
98,"A_threshold",2800,3400,0.85,0.306785714285714,0.253928571428571,-0.0528571428571428,0.827706635622817,0,0.0528571428571429,0.00241562301747178
98,"A_threshold",3400,4000,1,0.253235294117647,0.326176470588235,0.0729411764705882,0.776375112714157,0.0729411764705882,0,0.00411066595883015
98,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.0136128514561224
98,"B_smooth_logistic",1600,2200,0.55,1,0.69625,-0.30375,0.69625,0,0.30375,0.0129670365745407
98,"B_smooth_logistic",2200,2800,0.7,0.691818181818182,0.746363636363636,0.0545454545454546,0.926918392204628,0.0545454545454545,0,0.00290822059806446
98,"B_smooth_logistic",2800,3400,0.85,0.74,0.842857142857143,0.102857142857143,0.877966101694915,0.102857142857143,0,0.00391039056282161
98,"B_smooth_logistic",3400,4000,1,0.846176470588235,0.931176470588235,0.085,0.908717624763108,0.085,0,0.0033447804235642
99,"A_threshold",1000,1600,0.4,0,0.102,0.102,0,0.102,0,0.0164429466368118
99,"A_threshold",1600,2200,0.55,0.1075,0,-0.1075,0,0,0.1075,0.0194300538430866
99,"A_threshold",2200,2800,0.7,0,0,0,1,0,0,0.00480346822987548
99,"A_threshold",2800,3400,0.85,0,0,0,1,0,0,0.00282162788700616
99,"A_threshold",3400,4000,1,0,0,0,1,0,0,0.00681916085508539
99,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.010202505335149
99,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.00822806418381694
99,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00448464529658552
99,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00381112742634911
99,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00399461867008437
100,"A_threshold",1000,1600,0.4,0.461,0.001,-0.46,0.00216919739696312,0,0.46,0.00858659368581559
100,"A_threshold",1600,2200,0.55,0.001875,0.438125,0.43625,0,0.438125,0.001875,0.00456322677231457
100,"A_threshold",2200,2800,0.7,0.44,0.489090909090909,0.0490909090909091,0.899628252788104,0.0490909090909091,0,0.00659513297240117
100,"A_threshold",2800,3400,0.85,0.493571428571429,0.0875,-0.406071428571429,0.177279305354559,0,0.406071428571429,0.00732246271289632
100,"A_threshold",3400,4000,1,0.0908823529411765,0,-0.0908823529411765,0,0,0.0908823529411765,0.0051909895496305
100,"B_smooth_logistic",1000,1600,0.4,0.588,0.884,0.296,0.665158371040724,0.296,0,0.0166509917799423
100,"B_smooth_logistic",1600,2200,0.55,0.896875,0.9025,0.00562499999999999,0.993767313019391,0.005625,0,0.00147154680605585
100,"B_smooth_logistic",2200,2800,0.7,0.903181818181818,1,0.0968181818181818,0.903181818181818,0.0968181818181818,0,0.00205673017827092
100,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00189117003720545
100,"B_smooth_logistic",3400,4000,1,1,0.902352941176471,-0.0976470588235294,0.902352941176471,0,0.0976470588235294,0.00409690404191118
101,"A_threshold",1000,1600,0.4,0.937,0.857,-0.0800000000000001,0.914621131270011,0,0.08,0.00309117542886861
101,"A_threshold",1600,2200,0.55,0.8525,0.82125,-0.03125,0.963343108504399,0,0.03125,0.0117768822875935
101,"A_threshold",2200,2800,0.7,0.83,0.912272727272727,0.0822727272727273,0.909815645241654,0.0822727272727273,0,0.00538154007339537
101,"A_threshold",2800,3400,0.85,0.911785714285714,0.885714285714286,-0.0260714285714286,0.971406188797493,0,0.0260714285714286,0.00847339298309699
101,"A_threshold",3400,4000,1,0.888529411764706,0.751176470588235,-0.137352941176471,0.845415425355842,0,0.137352941176471,0.00872251792170957
101,"B_smooth_logistic",1000,1600,0.4,0.735,0.793,0.0580000000000001,0.926860025220681,0.058,0,0.00887740724738378
101,"B_smooth_logistic",1600,2200,0.55,0.801875,0.86,0.058125,0.932412790697674,0.058125,0,0.00424444405059958
101,"B_smooth_logistic",2200,2800,0.7,0.854545454545454,1,0.145454545454546,0.854545454545454,0.145454545454545,0,0.00499707801003236
101,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00397528289501933
101,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00149171296952126
102,"A_threshold",1000,1600,0.4,0.687,0.451,-0.236,0.138,0.313,0.549,0.00887827712028418
102,"A_threshold",1600,2200,0.55,0.45125,0.859375,0.408125,0.525090909090909,0.408125,0,0.00763929459658077
102,"A_threshold",2200,2800,0.7,0.855909090909091,0.605454545454545,-0.250454545454545,0.707381837493362,0,0.250454545454545,0.00648585086372363
102,"A_threshold",2800,3400,0.85,0.616428571428571,0.310357142857143,-0.306071428571429,0,0.310357142857143,0.616428571428571,0.00815217448101999
102,"A_threshold",3400,4000,1,0.302352941176471,0.452352941176471,0.15,0.668400520156047,0.15,0,0.0050035480030771
102,"B_smooth_logistic",1000,1600,0.4,0.849,1,0.151,0.849,0.151,0,0.0183716381800196
102,"B_smooth_logistic",1600,2200,0.55,1,0.995,-0.005,0.995,0,0.005,0.00630401049658255
102,"B_smooth_logistic",2200,2800,0.7,0.994090909090909,0.801818181818182,-0.192272727272727,0.806584362139918,0,0.192272727272727,0.00996304014601928
102,"B_smooth_logistic",2800,3400,0.85,0.802857142857143,0.751071428571429,-0.0517857142857142,0.935498220640569,0,0.0517857142857143,0.00185030412850627
102,"B_smooth_logistic",3400,4000,1,0.747058823529412,0.840294117647059,0.0932352941176471,0.889044452222611,0.0932352941176471,0,0.00320672152529008
103,"A_threshold",1000,1600,0.4,0,0.079,0.079,0,0.079,0,0.0175044597336971
103,"A_threshold",1600,2200,0.55,0.085625,0.219375,0.13375,0.39031339031339,0.13375,0,0.00937690071850629
103,"A_threshold",2200,2800,0.7,0.223636363636364,0.34,0.116363636363636,0.657754010695187,0.116363636363636,0,0.00809637170233699
103,"A_threshold",2800,3400,0.85,0.343571428571429,0.298928571428571,-0.0446428571428572,0.87006237006237,0,0.0446428571428571,0.00394405989920422
103,"A_threshold",3400,4000,1,0.298235294117647,0.344411764705882,0.0461764705882353,0.865926558497011,0.0461764705882353,0,0.00384400791733215
103,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.00962238952318147
103,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.00233189510818141
103,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.0137280506501262
103,"B_smooth_logistic",2800,3400,0.85,1,0.996071428571429,-0.00392857142857139,0.996071428571429,0,0.00392857142857143,0.00414032190181585
103,"B_smooth_logistic",3400,4000,1,0.996470588235294,0.958823529411765,-0.0376470588235294,0.962219598583235,0,0.0376470588235294,0.00624643434694364
104,"A_threshold",1000,1600,0.4,0,0,0,1,0,0,0.0094777768667737
104,"A_threshold",1600,2200,0.55,0,0,0,1,0,0,0.0046535378192853
104,"A_threshold",2200,2800,0.7,0,0,0,1,0,0,0.00673632139451892
104,"A_threshold",2800,3400,0.85,0,0,0,1,0,0,0.00800977135348645
104,"A_threshold",3400,4000,1,0,0,0,1,0,0,0.000493175426644573
104,"B_smooth_logistic",1000,1600,0.4,0.732,0.652,-0.08,0.890710382513661,0,0.08,0.00992287642166856
104,"B_smooth_logistic",1600,2200,0.55,0.64875,0.65,0.00124999999999997,0.998076923076923,0.00125,0,0.00460369306599261
104,"B_smooth_logistic",2200,2800,0.7,0.653636363636364,0.841363636363636,0.187727272727273,0.77687736358725,0.187727272727273,0,0.0115389564415462
104,"B_smooth_logistic",2800,3400,0.85,0.838571428571429,0.714285714285714,-0.124285714285714,0.851788756388416,0,0.124285714285714,0.00768873581061387
104,"B_smooth_logistic",3400,4000,1,0.717058823529412,0.854705882352941,0.137647058823529,0.838953888506538,0.137647058823529,0,0.00812507609037205
105,"A_threshold",1000,1600,0.4,1,0.623,-0.377,0.623,0,0.377,0.014598620983388
105,"A_threshold",1600,2200,0.55,0.635,0.133125,-0.501875,0,0.133125,0.635,0.0153004599848087
105,"A_threshold",2200,2800,0.7,0.141363636363636,0.397727272727273,0.256363636363636,0.355428571428571,0.256363636363636,0,0.00684287508615913
105,"A_threshold",2800,3400,0.85,0.396428571428571,0.5925,0.196071428571429,0.669077757685353,0.196071428571429,0,0.00937994194584032
105,"A_threshold",3400,4000,1,0.595294117647059,0.611470588235294,0.0161764705882352,0.973544973544973,0.0161764705882353,0,0.00800915967150582
105,"B_smooth_logistic",1000,1600,0.4,0.68,0.72,0.0399999999999999,0.944444444444444,0.04,0,0.012571116887566
105,"B_smooth_logistic",1600,2200,0.55,0.72375,0.79125,0.0675,0.914691943127962,0.0675,0,0.00384147643561275
105,"B_smooth_logistic",2200,2800,0.7,0.794545454545455,0.771363636363636,-0.0231818181818182,0.970823798627002,0,0.0231818181818182,0.00520925164080428
105,"B_smooth_logistic",2800,3400,0.85,0.771428571428571,0.984642857142857,0.213214285714286,0.783460282916213,0.213214285714286,0,0.00730198743241191
105,"B_smooth_logistic",3400,4000,1,0.983235294117647,0.862352941176471,-0.120882352941177,0.877056536045468,0,0.120882352941176,0.00287438751415126
106,"A_threshold",1000,1600,0.4,0.405,0.493,0.088,0.821501014198783,0.088,0,0.0132489315012304
106,"A_threshold",1600,2200,0.55,0.494375,0.580625,0.0862499999999999,0.851453175457481,0.08625,0,0.0106432015652456
106,"A_threshold",2200,2800,0.7,0.592272727272727,0.685909090909091,0.0936363636363636,0.863485752153744,0.0936363636363636,0,0.00765724068197232
106,"A_threshold",2800,3400,0.85,0.693214285714286,0.683928571428571,-0.00928571428571423,0.986604842864503,0,0.00928571428571429,0.00918758637460484
106,"A_threshold",3400,4000,1,0.686470588235294,0.569117647058824,-0.117352941176471,0.829048843187661,0,0.117352941176471,0.00739230848561603
106,"B_smooth_logistic",1000,1600,0.4,0.717,0.822,0.105,0.872262773722628,0.105,0,0.0111612239240204
106,"B_smooth_logistic",1600,2200,0.55,0.824375,0.90375,0.0793750000000001,0.912171507607192,0.079375,0,0.00402174941361411
106,"B_smooth_logistic",2200,2800,0.7,0.907272727272727,0.794545454545455,-0.112727272727273,0.875751503006012,0,0.112727272727273,0.00483243123199596
106,"B_smooth_logistic",2800,3400,0.85,0.793214285714286,0.775714285714286,-0.0175000000000001,0.977937865826204,0,0.0175,0.00326179677319957
106,"B_smooth_logistic",3400,4000,1,0.776176470588235,0.755,-0.0211764705882352,0.97271693823418,0,0.0211764705882353,0.00590033027999239
107,"A_threshold",1000,1600,0.4,0.76,0.697,-0.0630000000000001,0.917105263157895,0,0.063,0.00781486082052324
107,"A_threshold",1600,2200,0.55,0.69375,0.528125,-0.165625,0.761261261261261,0,0.165625,0.00851777552957215
107,"A_threshold",2200,2800,0.7,0.534545454545455,0.566363636363636,0.0318181818181819,0.943820224719101,0.0318181818181818,0,0.00195774154156612
107,"A_threshold",2800,3400,0.85,0.560714285714286,0.531428571428571,-0.0292857142857142,0.947770700636943,0,0.0292857142857143,0.002543569461447
107,"A_threshold",3400,4000,1,0.527058823529412,0.610588235294118,0.0835294117647059,0.863198458574181,0.0835294117647059,0,0.00442109960606322
107,"B_smooth_logistic",1000,1600,0.4,0.702,0.599,-0.103,0.853276353276353,0,0.103,0.0123344267484161
107,"B_smooth_logistic",1600,2200,0.55,0.5925,0.695,0.1025,0.852517985611511,0.1025,0,0.0084534238235278
107,"B_smooth_logistic",2200,2800,0.7,0.693181818181818,0.718181818181818,0.0249999999999999,0.965189873417722,0.025,0,0.00612957424775165
107,"B_smooth_logistic",2800,3400,0.85,0.711428571428571,0.727142857142857,0.0157142857142857,0.978388998035363,0.0157142857142857,0,0.00181191412394912
107,"B_smooth_logistic",3400,4000,1,0.727941176470588,0.644411764705882,-0.0835294117647059,0.885252525252525,0,0.0835294117647059,0.0052389317011543
108,"A_threshold",1000,1600,0.4,0,0.103,0.103,0,0.103,0,0.0123020529989297
108,"A_threshold",1600,2200,0.55,0.098125,0.105,0.00687499999999999,0.93452380952381,0.006875,0,0.000848761089091086
108,"A_threshold",2200,2800,0.7,0.106363636363636,0.295454545454545,0.189090909090909,0.36,0.189090909090909,0,0.0124020581461219
108,"A_threshold",2800,3400,0.85,0.294642857142857,0.281428571428571,-0.0132142857142857,0.955151515151515,0,0.0132142857142857,0.00440589892547501
108,"A_threshold",3400,4000,1,0.288823529411765,0.288529411764706,-0.000294117647058834,0.9989816700611,0,0.000294117647058824,0.00421192852340586
108,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.0121615223637386
108,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.00728872781565888
108,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00631195886208471
108,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00122967034786892
108,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.0025399412951409
109,"A_threshold",1000,1600,0.4,0.75,0.72,-0.03,0.96,0,0.03,0.00411701337081761
109,"A_threshold",1600,2200,0.55,0.71125,0.63375,-0.0775,0.89103690685413,0,0.0775,0.0050034503450853
109,"A_threshold",2200,2800,0.7,0.640454545454545,0.568181818181818,-0.0722727272727273,0.887154009936125,0,0.0722727272727273,0.00669221829344064
109,"A_threshold",2800,3400,0.85,0.562142857142857,0.569285714285714,0.00714285714285712,0.987452948557089,0.00714285714285714,0,0.00530591676562651
109,"A_threshold",3400,4000,1,0.570588235294118,0.562647058823529,-0.00794117647058823,0.986082474226804,0,0.00794117647058823,0.000502781822776122
109,"B_smooth_logistic",1000,1600,0.4,0.618,0.719,0.101,0.859527121001391,0.101,0,0.00628627676228518
109,"B_smooth_logistic",1600,2200,0.55,0.715,0.76625,0.05125,0.933115823817292,0.05125,0,0.00469532978423054
109,"B_smooth_logistic",2200,2800,0.7,0.757272727272727,1,0.242727272727273,0.757272727272727,0.242727272727273,0,0.0126870221252176
109,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00410591103575741
109,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00324648997983909
110,"A_threshold",1000,1600,0.4,0,0.021,0.021,0,0.021,0,0.00974703165198547
110,"A_threshold",1600,2200,0.55,0.019375,0.016875,-0.0025,0.870967741935484,0,0.0025,0.000276939702388843
110,"A_threshold",2200,2800,0.7,0.0172727272727273,0.18,0.162727272727273,0.095959595959596,0.162727272727273,0,0.00824390822012551
110,"A_threshold",2800,3400,0.85,0.176428571428571,0.258928571428571,0.0825,0.681379310344828,0.0825,0,0.00432708677396814
110,"A_threshold",3400,4000,1,0.262352941176471,0.313823529411765,0.0514705882352942,0.835988753514527,0.0514705882352941,0,0.00266623666936404
110,"B_smooth_logistic",1000,1600,0.4,0.762,0.713,-0.049,0.935695538057743,0,0.049,0.00746636906893793
110,"B_smooth_logistic",1600,2200,0.55,0.7125,0.91375,0.20125,0.779753761969904,0.20125,0,0.00930005869758963
110,"B_smooth_logistic",2200,2800,0.7,0.917272727272727,0.810909090909091,-0.106363636363636,0.88404360753221,0,0.106363636363636,0.00439944207646035
110,"B_smooth_logistic",2800,3400,0.85,0.8075,0.6425,-0.165,0.795665634674923,0,0.165,0.00401023009354691
110,"B_smooth_logistic",3400,4000,1,0.636176470588235,0.681470588235294,0.0452941176470588,0.933534743202417,0.0452941176470588,0,0.00116935822266051
111,"A_threshold",1000,1600,0.4,0.012,0,-0.012,0,0,0.012,0.0127517694746128
111,"A_threshold",1600,2200,0.55,0,0,0,1,0,0,0.00384624902684925
111,"A_threshold",2200,2800,0.7,0,0.000454545454545455,0.000454545454545455,0,0.000454545454545455,0,0.00407290642273596
111,"A_threshold",2800,3400,0.85,0.000357142857142857,0,-0.000357142857142857,0,0,0.000357142857142857,0.00478388369260841
111,"A_threshold",3400,4000,1,0,0,0,1,0,0,0.00122678463936169
111,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.0150705732045887
111,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.00887180259748453
111,"B_smooth_logistic",2200,2800,0.7,1,0.945,-0.055,0.945,0,0.055,0.00939617541789374
111,"B_smooth_logistic",2800,3400,0.85,0.946785714285714,0.91,-0.0367857142857142,0.961146737080347,0,0.0367857142857143,0.0013910054226501
111,"B_smooth_logistic",3400,4000,1,0.908235294117647,0.888823529411765,-0.0194117647058824,0.978626943005181,0,0.0194117647058824,0.00180548419615071
112,"A_threshold",1000,1600,0.4,0.591,0.377,-0.214,0.637901861252115,0,0.214,0.00871916937907611
112,"A_threshold",1600,2200,0.55,0.385625,0.1825,-0.203125,0.473257698541329,0,0.203125,0.00889228480006987
112,"A_threshold",2200,2800,0.7,0.178181818181818,0.622272727272727,0.444090909090909,0.286340394448503,0.444090909090909,0,0.00507206958330221
112,"A_threshold",2800,3400,0.85,0.625,0.969642857142857,0.344642857142857,0.644567219152855,0.344642857142857,0,0.00564744599258515
112,"A_threshold",3400,4000,1,0.967941176470588,0.946176470588235,-0.0217647058823529,0.914117647058823,0.0320588235294118,0.0538235294117647,0.00485848714014151
112,"B_smooth_logistic",1000,1600,0.4,0.842,0.755,-0.087,0.89667458432304,0,0.087,0.0149037541904966
112,"B_smooth_logistic",1600,2200,0.55,0.759375,0.835,0.0756249999999999,0.909431137724551,0.075625,0,0.00592184283257559
112,"B_smooth_logistic",2200,2800,0.7,0.831363636363636,0.755,-0.0763636363636364,0.908146528157463,0,0.0763636363636364,0.00399443290007093
112,"B_smooth_logistic",2800,3400,0.85,0.751785714285714,0.694285714285714,-0.0575,0.923515439429929,0,0.0575,0.00859591192693869
112,"B_smooth_logistic",3400,4000,1,0.689411764705882,0.72,0.0305882352941176,0.957516339869281,0.0305882352941176,0,0.00195055484830773
113,"A_threshold",1000,1600,0.4,0,0.073,0.073,0,0.073,0,0.0098640483217258
113,"A_threshold",1600,2200,0.55,0.069375,0.045625,-0.02375,0.657657657657658,0,0.02375,0.00166525094920989
113,"A_threshold",2200,2800,0.7,0.0477272727272727,0.133181818181818,0.0854545454545454,0.358361774744027,0.0854545454545454,0,0.00301246506732874
113,"A_threshold",2800,3400,0.85,0.136071428571429,0.1875,0.0514285714285714,0.725714285714286,0.0514285714285714,0,0.00190174415342528
113,"A_threshold",3400,4000,1,0.191470588235294,0.312058823529412,0.120588235294118,0.613572101790763,0.120588235294118,0,0.00511025466062686
113,"B_smooth_logistic",1000,1600,0.4,0.503,0.761,0.258,0.660972404730618,0.258,0,0.0105305294513517
113,"B_smooth_logistic",1600,2200,0.55,0.75125,1,0.24875,0.75125,0.24875,0,0.0043347216831726
113,"B_smooth_logistic",2200,2800,0.7,1,0.737727272727273,-0.262272727272727,0.737727272727273,0,0.262272727272727,0.00898553851690036
113,"B_smooth_logistic",2800,3400,0.85,0.729642857142857,1,0.270357142857143,0.729642857142857,0.270357142857143,0,0.00704450642806565
113,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00121471833778834
114,"A_threshold",1000,1600,0.4,0.805,0.859,0.0539999999999999,0.937136204889406,0.054,0,0.00215292833404296
114,"A_threshold",1600,2200,0.55,0.85125,0.7525,-0.09875,0.883994126284875,0,0.09875,0.00960167191529955
114,"A_threshold",2200,2800,0.7,0.740909090909091,0.688181818181818,-0.0527272727272727,0.928834355828221,0,0.0527272727272727,0.00157755107920973
114,"A_threshold",2800,3400,0.85,0.683571428571429,0.57,-0.113571428571429,0.833855799373041,0,0.113571428571429,0.0033109837755634
114,"A_threshold",3400,4000,1,0.563529411764706,0.474705882352941,-0.0888235294117646,0.842379958246347,0,0.0888235294117647,0.00285915714024966
114,"B_smooth_logistic",1000,1600,0.4,1,1,0,1,0,0,0.0114967604751559
114,"B_smooth_logistic",1600,2200,0.55,1,1,0,1,0,0,0.00600641011000839
114,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.00364818941872883
114,"B_smooth_logistic",2800,3400,0.85,1,1,0,1,0,0,0.00400527790993606
114,"B_smooth_logistic",3400,4000,1,1,1,0,1,0,0,0.00595132516655148
115,"A_threshold",1000,1600,0.4,0.063,0.166,0.103,0.379518072289157,0.103,0,0.0116371124625501
115,"A_threshold",1600,2200,0.55,0.176875,0.146875,-0.03,0.830388692579505,0,0.03,0.00239085233534332
115,"A_threshold",2200,2800,0.7,0.141818181818182,0.369545454545455,0.227727272727273,0.383763837638376,0.227727272727273,0,0.00577662961400886
115,"A_threshold",2800,3400,0.85,0.365714285714286,0.0625,-0.303214285714286,0.1708984375,0,0.303214285714286,0.00748406623030115
115,"A_threshold",3400,4000,1,0.0647058823529412,0.00617647058823529,-0.0585294117647059,0.0954545454545455,0,0.0585294117647059,0.00327102356700182
115,"B_smooth_logistic",1000,1600,0.4,0.671,0.927,0.256,0.723840345199569,0.256,0,0.0229601601368421
115,"B_smooth_logistic",1600,2200,0.55,0.92375,1,0.07625,0.92375,0.07625,0,0.011233395440835
115,"B_smooth_logistic",2200,2800,0.7,1,1,0,1,0,0,0.0134733443371427
115,"B_smooth_logistic",2800,3400,0.85,1,0.885714285714286,-0.114285714285714,0.885714285714286,0,0.114285714285714,0.00446603749586316
115,"B_smooth_logistic",3400,4000,1,0.882647058823529,0.800588235294118,-0.0820588235294119,0.90703098967011,0,0.0820588235294118,0.00393194441204071
116,"A_threshold",1000,1600,0.4,0,0,0,1,0,0,0.00560831804900094
116,"A_threshold",1600,2200,0.55,0,0.000625,0.000625,0,0.000625,0,0.0055766977172068
